antecedents,antecedents_description,consequents,consequents_description,support,confidence,lift
22960,JAM MAKING SET WITH JARS,22666,RECIPE BOX PANTRY YELLOW DESIGN,0.008508451347647328,0.2021709633649932,4.733179024662783
22960,JAM MAKING SET WITH JARS,22993,SET OF 4 PANTRY JELLY MOULDS,0.007823206943809958,0.18588873812754408,4.4776940606458755
22960,JAM MAKING SET WITH JARS,21212,PACK OF 72 RETROSPOT CAKE CASES,0.005596162631338511,0.13297150610583447,2.7590012025182147
22960,JAM MAKING SET WITH JARS,22961,JAM MAKING SET PRINTED,0.012448606669712198,0.29579375848032563,7.56195664015688
22960,JAM MAKING SET WITH JARS,22423,REGENCY CAKESTAND 3 TIER,0.007023755139333029,0.16689280868385345,2.0669214042939474
85099C,JUMBO  BAG BAROQUE BLACK WHITE,22386,JUMBO BAG PINK POLKADOT,0.015589310187300138,0.6953125,15.56496444731739
85099C,JUMBO  BAG BAROQUE BLACK WHITE,20711,JUMBO BAG TOYS ,0.007309273640931932,0.326007326007326,15.77082953878534
85099C,JUMBO  BAG BAROQUE BLACK WHITE,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.014904065783462768,0.5976331360946745,16.322554448135847
85099C,JUMBO  BAG BAROQUE BLACK WHITE,21931,JUMBO STORAGE BAG SUKI,0.014390132480584742,0.6423357664233578,14.926595439431532
85099C,JUMBO  BAG BAROQUE BLACK WHITE,23202,JUMBO BAG VINTAGE LEAF,0.00713796253997259,0.187125748502994,5.226389326609937
85099C,JUMBO  BAG BAROQUE BLACK WHITE,23199,JUMBO BAG APPLES,0.008051621745089083,0.24725274725274726,7.786802632359043
85099C,JUMBO  BAG BAROQUE BLACK WHITE,20728,LUNCH BAG CARS BLUE,0.005767473732297853,0.15119760479041916,2.9750252304380003
85099C,JUMBO  BAG BAROQUE BLACK WHITE,85099F,JUMBO BAG STRAWBERRY,0.009307903152124257,0.32967032967032966,10.258266076542565
85099C,JUMBO  BAG BAROQUE BLACK WHITE,21929,JUMBO BAG PINK VINTAGE PAISLEY,0.00873686614892645,0.25274725274725274,8.432980193459233
85099C,JUMBO  BAG BAROQUE BLACK WHITE,85099B,JUMBO BAG RED RETROSPOT,0.020785746916400182,0.7460317460317459,16.322554448135847
85099C,JUMBO  BAG BAROQUE BLACK WHITE,21930,JUMBO STORAGE BAG SKULLS,0.00867976244860667,0.3611111111111111,13.011888431641518
85099C,JUMBO  BAG BAROQUE BLACK WHITE,82482,WOODEN PICTURE FRAME WHITE FINISH,0.005025125628140704,0.13173652694610777,2.685646169825657
85099C,JUMBO  BAG BAROQUE BLACK WHITE,20725,LUNCH BAG RED RETROSPOT,0.008337140246687986,0.25274725274725274,7.264555226895604
85099C,JUMBO  BAG BAROQUE BLACK WHITE,22384,LUNCH BAG PINK POLKADOT,0.005253540429419826,0.13772455089820357,2.9412589455235865
85099C,JUMBO  BAG BAROQUE BLACK WHITE,20727,LUNCH BAG  BLACK SKULL.,0.006852444038373686,0.17964071856287422,3.184077189750054
85099C,JUMBO  BAG BAROQUE BLACK WHITE,20713,JUMBO BAG OWLS,0.007366377341251713,0.1931137724550898,8.39158407750256
85099C,JUMBO  BAG BAROQUE BLACK WHITE,22385,JUMBO BAG SPACEBOY DESIGN,0.007823206943809958,0.3492063492063492,12.983655174737978
85099C,JUMBO  BAG BAROQUE BLACK WHITE,20712,JUMBO BAG WOODLAND ANIMALS,0.008908177249885792,0.37362637362637363,13.218070818070817
85099C,JUMBO  BAG BAROQUE BLACK WHITE,23201,JUMBO BAG ALPHABET,0.00633851073549566,0.1661676646706587,4.532598354692484
23344,JUMBO BAG 50'S CHRISTMAS ,23343,JUMBO BAG VINTAGE CHRISTMAS ,0.011477843764275925,0.39723320158102765,20.520200076952673
23344,JUMBO BAG 50'S CHRISTMAS ,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.005082229328460484,0.17588932806324112,4.695387062566279
23344,JUMBO BAG 50'S CHRISTMAS ,23201,JUMBO BAG ALPHABET,0.005310644129739607,0.18379446640316205,5.013409183258838
23344,JUMBO BAG 50'S CHRISTMAS ,85099B,JUMBO BAG RED RETROSPOT,0.006738236637734125,0.23320158102766797,2.693816680050476
23344,JUMBO BAG 50'S CHRISTMAS ,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.008622658748286889,0.2984189723320158,5.8850372111241676
23201,JUMBO BAG ALPHABET,20728,LUNCH BAG CARS BLUE,0.005995888533576976,0.16355140186915887,3.218103538800798
23201,JUMBO BAG ALPHABET,85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.00633851073549566,0.17289719626168226,4.532598354692484
23201,JUMBO BAG ALPHABET,20727,LUNCH BAG  BLACK SKULL.,0.005596162631338511,0.15264797507788164,2.7056390076557317
23201,JUMBO BAG ALPHABET,85099B,JUMBO BAG RED RETROSPOT,0.013076747373229785,0.6305732484076434,10.055146295278234
23201,JUMBO BAG ALPHABET,22385,JUMBO BAG SPACEBOY DESIGN,0.005995888533576976,0.16355140186915887,6.0809175149314445
23201,JUMBO BAG ALPHABET,23202,JUMBO BAG VINTAGE LEAF,0.010849703060758336,0.4104803493449781,11.464644143108861
23201,JUMBO BAG ALPHABET,21929,JUMBO BAG PINK VINTAGE PAISLEY,0.005824577432617634,0.15887850467289721,4.813633864760858
23201,JUMBO BAG ALPHABET,23206,LUNCH BAG APPLE DESIGN,0.007880310644129739,0.21495327102803738,5.005667130642275
23201,JUMBO BAG ALPHABET,22386,JUMBO BAG PINK POLKADOT,0.009022384650525354,0.41921397379912667,8.166045727664413
23201,JUMBO BAG ALPHABET,23207,LUNCH BAG ALPHABET DESIGN,0.009707629054362723,0.264797507788162,7.899717131833549
23201,JUMBO BAG ALPHABET,23344,JUMBO BAG 50'S CHRISTMAS ,0.005310644129739607,0.14485981308411214,5.013409183258838
23201,JUMBO BAG ALPHABET,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.005310644129739607,0.14485981308411214,4.831971517578994
23201,JUMBO BAG ALPHABET,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.007994518044769302,0.38427947598253276,7.761824894355379
23201,JUMBO BAG ALPHABET,22384,LUNCH BAG PINK POLKADOT,0.005596162631338511,0.15264797507788164,3.2599650482486138
23201,JUMBO BAG ALPHABET,85099F,JUMBO BAG STRAWBERRY,0.005881681132937414,0.1604361370716511,4.903241941359083
23201,JUMBO BAG ALPHABET,20725,LUNCH BAG RED RETROSPOT,0.005881681132937414,0.1604361370716511,2.492952646316552
23201,JUMBO BAG ALPHABET,21931,JUMBO STORAGE BAG SUKI,0.008965280950205573,0.43231441048034935,9.00200946056109
23201,JUMBO BAG ALPHABET,23203,JUMBO BAG DOILEY PATTERNS,0.00628140703517588,0.17133956386292837,8.022723107934764
23201,JUMBO BAG ALPHABET,21930,JUMBO STORAGE BAG SKULLS,0.005025125628140704,0.1370716510903427,4.939092086201813
23201,JUMBO BAG ALPHABET,23199,JUMBO BAG APPLES,0.011763362265874829,0.736,20.490988871224165
23201,JUMBO BAG ALPHABET,23200,JUMBO BAG PEARS,0.00713796253997259,0.4466019417475728,20.156941247122408
23199,JUMBO BAG APPLES,20728,LUNCH BAG CARS BLUE,0.007195066240292371,0.20031796502384736,3.941537307300691
23199,JUMBO BAG APPLES,23201,JUMBO BAG ALPHABET,0.011763362265874829,0.4017467248908297,20.49098887122416
23199,JUMBO BAG APPLES,21930,JUMBO STORAGE BAG SKULLS,0.006566925536774783,0.18282988871224165,6.58789508462711
23199,JUMBO BAG APPLES,22385,JUMBO BAG SPACEBOY DESIGN,0.00708085883965281,0.1971383147853736,7.329694625310961
23199,JUMBO BAG APPLES,22384,LUNCH BAG PINK POLKADOT,0.00708085883965281,0.1971383147853736,4.210105083562759
23199,JUMBO BAG APPLES,22382,LUNCH BAG SPACEBOY DESIGN ,0.006110095934216537,0.17011128775834655,3.5005744667734016
23199,JUMBO BAG APPLES,21931,JUMBO STORAGE BAG SUKI,0.010849703060758336,0.5290697674418604,11.016729806708513
23199,JUMBO BAG APPLES,23204,CHARLOTTE BAG APPLES DESIGN,0.00548195523069895,0.15262321144674085,7.593004769475357
23199,JUMBO BAG APPLES,23206,LUNCH BAG APPLE DESIGN,0.012105984467793512,0.6691729323308271,21.150540417298284
23199,JUMBO BAG APPLES,20726,LUNCH BAG WOODLAND,0.005310644129739607,0.14785373608903019,3.8818809990871013
23199,JUMBO BAG APPLES,85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.008051621745089083,0.297029702970297,7.786802632359043
23199,JUMBO BAG APPLES,23207,LUNCH BAG ALPHABET DESIGN,0.005596162631338511,0.15580286168521462,4.648074469900305
23199,JUMBO BAG APPLES,20713,JUMBO BAG OWLS,0.0053677478300593875,0.14944356120826707,6.493934600196459
23199,JUMBO BAG APPLES,20725,LUNCH BAG RED RETROSPOT,0.007880310644129739,0.21939586645468995,3.4091041822134254
23199,JUMBO BAG APPLES,85099F,JUMBO BAG STRAWBERRY,0.006509821836455002,0.18124006359300476,5.539050599721989
23199,JUMBO BAG APPLES,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.007594792142530836,0.419811320754717,14.003306379155436
23199,JUMBO BAG APPLES,23202,JUMBO BAG VINTAGE LEAF,0.011763362265874829,0.537117903930131,18.815632697985638
23199,JUMBO BAG APPLES,23200,JUMBO BAG PEARS,0.013076747373229785,0.5970873786407768,26.948954058652788
23199,JUMBO BAG APPLES,20712,JUMBO BAG WOODLAND ANIMALS,0.006852444038373686,0.19077901430842606,6.749337572866984
23199,JUMBO BAG APPLES,21929,JUMBO BAG PINK VINTAGE PAISLEY,0.006966651439013248,0.19395866454689983,5.876477739697767
23199,JUMBO BAG APPLES,85099B,JUMBO BAG RED RETROSPOT,0.01730242119689356,0.6901408450704226,19.705655235067
23199,JUMBO BAG APPLES,23203,JUMBO BAG DOILEY PATTERNS,0.006566925536774783,0.18282988871224165,8.560740671467315
23199,JUMBO BAG APPLES,22386,JUMBO BAG PINK POLKADOT,0.012163088168113293,0.5578947368421053,10.867466775949888
23199,JUMBO BAG APPLES,20727,LUNCH BAG  BLACK SKULL.,0.007366377341251713,0.20508744038155802,3.63511260724883
23199,JUMBO BAG APPLES,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.009821836455002285,0.4789473684210527,9.673963455351181
21033,JUMBO BAG CHARLIE AND LOLA TOYS,21931,JUMBO STORAGE BAG SUKI,0.0053677478300593875,0.5662650602409638,11.791241064137642
23203,JUMBO BAG DOILEY PATTERNS,23200,JUMBO BAG PEARS,0.005596162631338511,0.2620320855614974,11.826561552456035
23203,JUMBO BAG DOILEY PATTERNS,23201,JUMBO BAG ALPHABET,0.00628140703517588,0.29411764705882354,8.022723107934764
23203,JUMBO BAG DOILEY PATTERNS,23209,LUNCH BAG DOILEY PATTERN ,0.009250799451804476,0.43315508021390375,20.227764705882354
23203,JUMBO BAG DOILEY PATTERNS,23199,JUMBO BAG APPLES,0.006566925536774783,0.3074866310160428,8.560740671467315
23203,JUMBO BAG DOILEY PATTERNS,23202,JUMBO BAG VINTAGE LEAF,0.008622658748286889,0.4037433155080214,11.276479969978421
23203,JUMBO BAG DOILEY PATTERNS,85099B,JUMBO BAG RED RETROSPOT,0.007651895842850617,0.358288770053476,4.138755238243055
23203,JUMBO BAG DOILEY PATTERNS,23206,LUNCH BAG APPLE DESIGN,0.005139333028780265,0.24064171122994654,5.603879849812266
22663,JUMBO BAG DOLLY GIRL DESIGN,22386,JUMBO BAG PINK POLKADOT,0.007023755139333029,0.4155405405405405,8.094489372576135
22663,JUMBO BAG DOLLY GIRL DESIGN,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.005881681132937414,0.34797297297297297,7.02849215998005
22663,JUMBO BAG DOLLY GIRL DESIGN,22385,JUMBO BAG SPACEBOY DESIGN,0.006509821836455002,0.38513513513513514,14.31950421759339
22663,JUMBO BAG DOLLY GIRL DESIGN,21931,JUMBO STORAGE BAG SUKI,0.007480584741891274,0.609271523178808,12.686757329259553
22663,JUMBO BAG DOLLY GIRL DESIGN,85099B,JUMBO BAG RED RETROSPOT,0.008622658748286889,0.7022900763358778,11.988808191451362
22663,JUMBO BAG DOLLY GIRL DESIGN,20712,JUMBO BAG WOODLAND ANIMALS,0.005139333028780265,0.30405405405405406,10.756756756756756
20713,JUMBO BAG OWLS,85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.007366377341251713,0.3200992555831265,8.39158407750256
20713,JUMBO BAG OWLS,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.007994518044769302,0.4514563106796116,9.398211091234346
20713,JUMBO BAG OWLS,20712,JUMBO BAG WOODLAND ANIMALS,0.007651895842850617,0.33250620347394544,11.763330576233802
20713,JUMBO BAG OWLS,22386,JUMBO BAG PINK POLKADOT,0.008565555047967108,0.47572815533980584,9.266909295117554
20713,JUMBO BAG OWLS,20725,LUNCH BAG RED RETROSPOT,0.005767473732297853,0.2506203473945409,3.8942888407925476
20713,JUMBO BAG OWLS,21931,JUMBO STORAGE BAG SUKI,0.009193695751484696,0.4854368932038835,10.108169885596205
20713,JUMBO BAG OWLS,85099F,JUMBO BAG STRAWBERRY,0.005596162631338511,0.24317617866004965,7.4319393380362815
20713,JUMBO BAG OWLS,21930,JUMBO STORAGE BAG SKULLS,0.0051964367291000456,0.22580645161290322,8.136466215319262
20713,JUMBO BAG OWLS,85099B,JUMBO BAG RED RETROSPOT,0.011763362265874829,0.6642857142857141,9.571386408106601
20713,JUMBO BAG OWLS,23199,JUMBO BAG APPLES,0.0053677478300593875,0.23325062034739452,6.493934600196459
20713,JUMBO BAG OWLS,22385,JUMBO BAG SPACEBOY DESIGN,0.006110095934216537,0.2655086848635236,9.871736920021284
23581,JUMBO BAG PAISLEY PARK,23582,VINTAGE DOILY JUMBO BAG RED ,0.00548195523069895,0.380952380952381,33.86415276770607
23581,JUMBO BAG PAISLEY PARK,23583,LUNCH BAG PAISLEY PARK  ,0.005767473732297853,0.4007936507936508,28.415783047361995
23200,JUMBO BAG PEARS,21931,JUMBO STORAGE BAG SUKI,0.005139333028780265,0.23195876288659792,4.830037878323546
23200,JUMBO BAG PEARS,21930,JUMBO STORAGE BAG SKULLS,0.005025125628140704,0.2268041237113402,8.172415256034958
23200,JUMBO BAG PEARS,23201,JUMBO BAG ALPHABET,0.00713796253997259,0.4017467248908297,20.15694124712241
23200,JUMBO BAG PEARS,85099B,JUMBO BAG RED RETROSPOT,0.008793969849246231,0.47598253275109176,16.236330849579804
23200,JUMBO BAG PEARS,20727,LUNCH BAG  BLACK SKULL.,0.005253540429419826,0.23711340206185566,4.2027630535498135
23200,JUMBO BAG PEARS,23202,JUMBO BAG VINTAGE LEAF,0.010392873458200091,0.537117903930131,26.948954058652788
23200,JUMBO BAG PEARS,23203,JUMBO BAG DOILEY PATTERNS,0.005596162631338511,0.25257731958762886,11.826561552456035
23200,JUMBO BAG PEARS,23199,JUMBO BAG APPLES,0.013076747373229785,0.7596899224806202,26.948954058652788
23200,JUMBO BAG PEARS,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.005881681132937414,0.2654639175257732,5.3619424725621
23200,JUMBO BAG PEARS,23206,LUNCH BAG APPLE DESIGN,0.007366377341251713,0.4279475982532751,20.863839719898852
23200,JUMBO BAG PEARS,22386,JUMBO BAG PINK POLKADOT,0.00628140703517588,0.28350515463917525,5.5225164271871385
22386,JUMBO BAG PINK POLKADOT,23206,LUNCH BAG APPLE DESIGN,0.006509821836455002,0.12680756395995552,2.9529974203015175
22386,JUMBO BAG PINK POLKADOT,22382,LUNCH BAG SPACEBOY DESIGN ,0.005938784833257195,0.1156840934371524,2.3805638593083582
22386,JUMBO BAG PINK POLKADOT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.006110095934216537,0.11902113459399333,1.1903472924100578
22386,JUMBO BAG PINK POLKADOT,22663,JUMBO BAG DOLLY GIRL DESIGN,0.007023755139333029,0.13681868743047831,8.094489372576136
22386,JUMBO BAG PINK POLKADOT,20728,LUNCH BAG CARS BLUE,0.008051621745089083,0.16952380952380952,8.711902113459399
22386,JUMBO BAG PINK POLKADOT,20711,JUMBO BAG TOYS ,0.01022156235724075,0.5310734463276836,32.01711596063329
22386,JUMBO BAG PINK POLKADOT,20725,LUNCH BAG RED RETROSPOT,0.011249428962996803,0.5645161290322581,8.771789220597077
22386,JUMBO BAG PINK POLKADOT,23202,JUMBO BAG VINTAGE LEAF,0.008451347647327547,0.2038095238095238,8.173718074549063
22386,JUMBO BAG PINK POLKADOT,21929,JUMBO BAG PINK VINTAGE PAISLEY,0.013019643672910005,0.4238095238095238,17.808949220713927
22386,JUMBO BAG PINK POLKADOT,21931,JUMBO STORAGE BAG SUKI,0.018444495203289172,0.7787610619469026,27.67104790634202
22386,JUMBO BAG PINK POLKADOT,85099B,JUMBO BAG RED RETROSPOT,0.029979442667884878,0.7899159663865546,32.61080074487895
22386,JUMBO BAG PINK POLKADOT,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.0174737322978529,0.7857142857142857,28.915583075335405
22386,JUMBO BAG PINK POLKADOT,23199,JUMBO BAG APPLES,0.012163088168113293,0.3281733746130031,10.867466775949886
22386,JUMBO BAG PINK POLKADOT,82482,WOODEN PICTURE FRAME WHITE FINISH,0.005310644129739607,0.10344827586206896,2.108947854361527
22386,JUMBO BAG PINK POLKADOT,20713,JUMBO BAG OWLS,0.008565555047967108,0.18666666666666668,9.266909295117554
22386,JUMBO BAG PINK POLKADOT,22385,JUMBO BAG SPACEBOY DESIGN,0.011649154865235267,0.38211382113821135,14.207170351958297
22386,JUMBO BAG PINK POLKADOT,20724,RED RETROSPOT CHARLOTTE BAG,0.006395614435815441,0.12458286985539489,3.513196806614614
22386,JUMBO BAG PINK POLKADOT,85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.015589310187300138,0.49720670391061456,15.56496444731739
22386,JUMBO BAG PINK POLKADOT,DOT,DOTCOM POSTAGE,0.008222932846048425,0.3983739837398374,25.74289742897429
22386,JUMBO BAG PINK POLKADOT,22381,TOY TIDY PINK POLKADOT,0.00708085883965281,0.13793103448275862,7.8169847115277316
22386,JUMBO BAG PINK POLKADOT,20712,JUMBO BAG WOODLAND ANIMALS,0.014047510278666058,0.706766917293233,32.61080074487895
22386,JUMBO BAG PINK POLKADOT,47566,PARTY BUNTING,0.005881681132937414,0.11457174638487208,1.5785841248559245
22386,JUMBO BAG PINK POLKADOT,23201,JUMBO BAG ALPHABET,0.009022384650525354,0.18285714285714288,8.166045727664411
22386,JUMBO BAG PINK POLKADOT,22379,RECYCLING BAG RETROSPOT ,0.00873686614892645,0.2057142857142857,11.19030601377417
22386,JUMBO BAG PINK POLKADOT,22356,CHARLOTTE BAG PINK POLKADOT,0.0061671996345363175,0.12013348164627363,4.553631018592086
22386,JUMBO BAG PINK POLKADOT,21930,JUMBO STORAGE BAG SKULLS,0.011763362265874829,0.36585365853658536,13.182776272207166
22386,JUMBO BAG PINK POLKADOT,20727,LUNCH BAG  BLACK SKULL.,0.009250799451804476,0.4838709677419355,8.576465978842888
22386,JUMBO BAG PINK POLKADOT,85099F,JUMBO BAG STRAWBERRY,0.013133851073549566,0.32967032967032966,10.834060316706454
22386,JUMBO BAG PINK POLKADOT,22384,LUNCH BAG PINK POLKADOT,0.010621288259479214,0.5555555555555556,11.864498644986451
22386,JUMBO BAG PINK POLKADOT,23200,JUMBO BAG PEARS,0.00628140703517588,0.12235817575083427,5.5225164271871385
22386,JUMBO BAG PINK POLKADOT,20726,LUNCH BAG WOODLAND,0.005938784833257195,0.1156840934371524,3.0372711308416984
21929,JUMBO BAG PINK VINTAGE PAISLEY,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.01427592507994518,0.6594202898550725,17.808949220713924
21929,JUMBO BAG PINK VINTAGE PAISLEY,47566,PARTY BUNTING,0.00553905893101873,0.16782006920415224,2.3122463036216474
21929,JUMBO BAG PINK VINTAGE PAISLEY,20725,LUNCH BAG RED RETROSPOT,0.006795340338053906,0.20588235294117646,3.1991231275118746
21929,JUMBO BAG PINK VINTAGE PAISLEY,21930,JUMBO STORAGE BAG SKULLS,0.007537688442211055,0.2283737024221453,8.228971762997137
21929,JUMBO BAG PINK VINTAGE PAISLEY,21931,JUMBO STORAGE BAG SUKI,0.01187756966651439,0.6666666666666667,15.801488833746895
21929,JUMBO BAG PINK VINTAGE PAISLEY,20711,JUMBO BAG TOYS ,0.005881681132937414,0.17820069204152247,8.62058154428492
21929,JUMBO BAG PINK VINTAGE PAISLEY,23201,JUMBO BAG ALPHABET,0.005824577432617634,0.1764705882352941,4.813633864760858
21929,JUMBO BAG PINK VINTAGE PAISLEY,23202,JUMBO BAG VINTAGE LEAF,0.006566925536774783,0.19896193771626297,5.556972014812116
21929,JUMBO BAG PINK VINTAGE PAISLEY,20712,JUMBO BAG WOODLAND ANIMALS,0.007880310644129739,0.4423076923076923,15.647863247863247
21929,JUMBO BAG PINK VINTAGE PAISLEY,22382,LUNCH BAG SPACEBOY DESIGN ,0.005025125628140704,0.1522491349480969,3.133004525512424
21929,JUMBO BAG PINK VINTAGE PAISLEY,22384,LUNCH BAG PINK POLKADOT,0.005710370031978072,0.17301038062283736,3.694826567642839
21929,JUMBO BAG PINK VINTAGE PAISLEY,85099F,JUMBO BAG STRAWBERRY,0.008508451347647328,0.34615384615384615,10.579138139347563
21929,JUMBO BAG PINK VINTAGE PAISLEY,20727,LUNCH BAG  BLACK SKULL.,0.005253540429419826,0.15916955017301038,2.8212319459815363
21929,JUMBO BAG PINK VINTAGE PAISLEY,22385,JUMBO BAG SPACEBOY DESIGN,0.006909547738693468,0.2093425605536332,7.7834541834718145
21929,JUMBO BAG PINK VINTAGE PAISLEY,22386,JUMBO BAG PINK POLKADOT,0.013019643672910005,0.6594202898550725,17.808949220713924
21929,JUMBO BAG PINK VINTAGE PAISLEY,85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.00873686614892645,0.32167832167832167,8.432980193459235
21929,JUMBO BAG PINK VINTAGE PAISLEY,20728,LUNCH BAG CARS BLUE,0.005710370031978072,0.17301038062283736,3.4042222308619414
21929,JUMBO BAG PINK VINTAGE PAISLEY,85099B,JUMBO BAG RED RETROSPOT,0.016331658291457288,0.7235772357723577,17.230053667262972
21929,JUMBO BAG PINK VINTAGE PAISLEY,23199,JUMBO BAG APPLES,0.006966651439013248,0.21107266435986158,5.876477739697767
85099B,JUMBO BAG RED RETROSPOT,22502,PICNIC BASKET WICKER SMALL,0.0053677478300593875,0.06200527704485488,3.5254428948360346
85099B,JUMBO BAG RED RETROSPOT,22386,JUMBO BAG PINK POLKADOT,0.029979442667884878,0.7704918032786885,32.61080074487895
85099B,JUMBO BAG RED RETROSPOT,84991,60 TEATIME FAIRY CAKE CASES,0.0051964367291000456,0.060026385224274406,1.8771108179419522
85099B,JUMBO BAG RED RETROSPOT,21212,PACK OF 72 RETROSPOT CAKE CASES,0.007594792142530836,0.08773087071240106,1.8203116207530419
85099B,JUMBO BAG RED RETROSPOT,23344,JUMBO BAG 50'S CHRISTMAS ,0.006738236637734125,0.07783641160949868,2.693816680050476
85099B,JUMBO BAG RED RETROSPOT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.011306532663316583,0.13060686015831136,1.3062177813205875
85099B,JUMBO BAG RED RETROSPOT,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.007366377341251713,0.08509234828496043,2.8383565774594803
